what,kind,bundleId,bundleVersion,description,time
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1307227217359
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1307227240130
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307227254703
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307227760429
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307227773219
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307227777501
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307227777771
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307227832199
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307227832199
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307227838043
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307227893285
started,bundle,org.eclipse.equinox.simpleconfigurator.manipulator,2.0.0.v20100503,"org.eclipse.equinox.simpleconfigurator.manipulator",1307228062198
started,bundle,org.eclipse.equinox.frameworkadmin,2.0.0.v20100503,"org.eclipse.equinox.frameworkadmin",1307228062428
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228064532
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307228065636
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307228065746
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.clean.up",1307228083974
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1307228117262
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228117474
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228176560
opened,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1307228183995
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307228204138
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307228237250
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307228267296
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1307228276718
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228284010
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228304391
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228316180
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228318666
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228320939
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228362023
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228373377
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228387330
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1307228392564
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307228396134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228427435
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228430557
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228439290
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228440652
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228442760
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228754019
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228756512
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307228760528
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1307228923423
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307228925202
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307229233532
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307229324914
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307229330299
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307229333849
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307229333896
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307229362300
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.run",1307229374904
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307229374933
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307229383093
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307229395618
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307229404875
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307229406987
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.undo",1307229408889
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307229427115
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307229476392
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1307229515996
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307229518798
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307229522232
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307229603034
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307229606683
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1307229612373
executed,command,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.junitShortcut.rerunLast",1307229612503
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307229616512
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307229927352
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307230128184
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307230221758
started,bundle,org.eclipse.compare,3.5.101.R36x_v20100929-0800,"org.eclipse.compare",1307230227638
started,bundle,org.eclipse.wst.common.frameworks.ui,1.2.0.v201004080500,"org.eclipse.wst.common.frameworks.ui",1307230233686
started,bundle,org.eclipse.wst.validation.ui,1.2.204.v201004150700,"org.eclipse.wst.validation.ui",1307230233689
started,bundle,org.eclipse.wst.dtd.core,1.1.401.v201101122255,"org.eclipse.wst.dtd.core",1307230233835
started,bundle,org.eclipse.wst.xsd.core,1.1.503.v201011121919,"org.eclipse.wst.xsd.core",1307230233912
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307230234603
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307230244794
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1307230251472
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307230258407
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307230379367
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307230490823
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1307230490845
executed,command,,,"com.android.ide.eclipse.adt.junit.launchShortcut.run",1307230508734
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307230754391
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231034228
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231036918
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1307231048632
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307231055275
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231057379
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231060072
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1307231061728
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1307231097651
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307231104805
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231112579
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307231118924
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231121989
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231122244
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231160768
started,bundle,org.eclipse.mylyn.ide.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.ide.ui",1307231187238
started,bundle,org.eclipse.mylyn.java.ui,3.4.0.v20100608-0100-e3x,"org.eclipse.mylyn.java.ui",1307231187465
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineEnd",1307231225617
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1307231231421
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231246590
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231267077
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1307231267115
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1307231336095
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307231338123
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231349773
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231355783
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1307231465276
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1307231483479
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1307231484732
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1307231487134
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231497387
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231519001
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231606028
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231608553
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1307231608637
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307231625284
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231632404
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231634779
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1307231663495
activated,view,org.eclipse.ui.console,3.5.0.v20100526,"org.eclipse.ui.console.ConsoleView",1307231668629
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.SourceView",1307231670733
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.SourceView",1307231670759
opened,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1307231672306
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavadocView",1307231672411
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1307231673777
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1307231682410
activated,view,org.eclipse.ui.ide,3.6.2.M20101201-0800,"org.eclipse.ui.views.ProblemView",1307231685883
closed,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1307231685916
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231705644
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231727942
error,log,,,"Part already exists in page layout: org.eclipse.egit.ui.RepositoriesView.",1307231728120
started,bundle,org.eclipse.ui.navigator,3.5.0.I20100601-0800,"org.eclipse.ui.navigator",1307231728337
opened,view,org.eclipse.egit.ui,0.12.1,"org.eclipse.egit.ui.RepositoriesView",1307231729350
opened,view,org.eclipse.ui.views,3.5.1.M20110202-0800,"org.eclipse.ui.views.PropertySheet",1307231729754
activated,perspective,org.eclipse.egit.ui,0.12.1,"org.eclipse.egit.ui.GitRepositoryExploring",1307231729783
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231729819
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1307231729856
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.perspectives.showPerspective",1307231729856
activated,view,org.eclipse.egit.ui,0.12.1,"org.eclipse.egit.ui.RepositoriesView",1307231742028
executed,command,org.eclipse.egit.ui,0.12.1,"org.eclipse.egit.ui.RepositoriesViewRefresh",1307231742144
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231754902
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231794383
executed,command,org.eclipse.egit.ui,0.12.1,"org.eclipse.egit.ui.RepositoriesViewAddRepository",1307231794475
activated,perspective,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.JavaPerspective",1307231831325
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231831356
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307231839292
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231859121
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231895611
opened,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231896167
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231896319
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231905250
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231907507
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231910768
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231915316
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307231922243
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231923925
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307231925619
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.organize.imports",1307231941873
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1307231961880
executed,command,org.eclipse.debug.ui,3.6.3.v20101201_r362,"org.eclipse.debug.ui.commands.ToggleBreakpoint",1307231963790
executed,command,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.edit.text.java.format",1307231966874
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.saveAll",1307231967937
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231977146
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231980100
closed,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307231980101
activated,view,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.PackageExplorer",1307231982254
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231984592
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307231986421
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.delete",1307231986438
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307232004910
activated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307232017036
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.file.properties",1307232017053
opened,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1307232035105
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1307232043454
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307232050333
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307232073376
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307232092155
activated,view,org.eclipse.jdt.junit,3.6.1.r361_v20100825-0800,"org.eclipse.jdt.junit.ResultView",1307232096544
activated,editor,org.eclipse.jdt.ui,3.6.2.r362_v20110203,"org.eclipse.jdt.ui.CompilationUnitEditor",1307232126571
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1307232562264
executed,command,org.eclipse.ui.workbench.texteditor,3.6.1.r361_v20100714-0800,"org.eclipse.ui.edit.text.goto.lineStart",1307232562444
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.cut",1307232565618
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307232566638
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307232611935
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307232616217
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.copy",1307232627921
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307232631628
executed,command,org.eclipse.ui,3.6.2.M20110203-1100,"org.eclipse.ui.edit.paste",1307232634953
deactivated,workbench,org.eclipse.ui.workbench,3.6.2.M20110210-1200,"",1307232804943
